Date,Time,CO.GT.,PT08.S1.CO.,NMHC.GT.,C6H6.GT.,PT08.S2.NMHC.,NOx.GT.,PT08.S3.NOx.,NO2.GT.,PT08.S4.NO2.,PT08.S5.O3.,T,RH,AH
25/06/2004,01.00.00,2,1035,NA,109,1011,95,750,94,1752,1039,230,481,13322
25/06/2004,02.00.00,9,839,NA,36,690,34,1030,52,1457,640,248,434,13366
25/06/2004,03.00.00,7,833,NA,33,671,NA,1061,NA,1482,705,231,474,13208
25/06/2004,04.00.00,6,804,NA,24,616,45,1144,64,1427,662,217,502,12917
25/06/2004,05.00.00,6,811,NA,30,651,35,1097,46,1442,579,219,507,13138
25/06/2004,06.00.00,16,1028,NA,89,934,141,818,88,1743,987,201,570,13216
25/06/2004,07.00.00,26,1138,NA,148,1141,199,671,104,1927,1197,215,518,13129
25/06/2004,08.00.00,29,1203,NA,162,1185,224,649,125,1968,1328,229,487,13416
25/06/2004,09.00.00,28,1193,NA,146,1136,245,667,151,1924,1370,257,410,13351
25/06/2004,10.00.00,19,1049,NA,80,898,153,858,113,1671,921,299,332,13793
25/06/2004,11.00.00,19,1090,NA,91,942,145,828,102,1713,876,329,280,13789
25/06/2004,12.00.00,21,1070,NA,100,976,130,808,108,1688,819,340,256,13363
25/06/2004,13.00.00,19,1014,NA,98,970,95,826,93,1684,763,347,226,12297
25/06/2004,14.00.00,16,972,NA,83,912,88,882,89,1596,675,355,203,11586
25/06/2004,15.00.00,16,951,NA,75,880,89,920,84,1539,637,359,188,10912
25/06/2004,16.00.00,21,1033,NA,117,1038,127,802,111,1690,826,362,186,10945
25/06/2004,17.00.00,24,983,NA,133,1094,149,817,115,1659,854,354,153,8613
25/06/2004,18.00.00,28,973,NA,144,1128,170,813,127,1642,894,329,155,7649
25/06/2004,19.00.00,34,1083,NA,179,1237,210,737,129,1786,1077,299,198,8211
25/06/2004,20.00.00,34,1062,NA,159,1176,230,763,140,1743,1121,281,224,8394
25/06/2004,21.00.00,27,1011,NA,142,1122,203,808,137,1680,1071,261,247,8233
25/06/2004,22.00.00,26,1054,NA,138,1110,174,765,130,1670,1167,250,287,8944
25/06/2004,23.00.00,23,1013,NA,117,1038,164,793,121,1598,1162,243,310,9268
26/06/2004,00.00.00,12,870,NA,62,823,76,975,79,1398,848,240,312,9190
26/06/2004,01.00.00,1,857,NA,51,769,52,1006,69,1390,759,224,349,9362
26/06/2004,02.00.00,9,835,NA,45,739,47,1036,61,1382,694,212,376,9355
26/06/2004,03.00.00,11,844,NA,49,759,NA,1005,NA,1409,848,195,423,9461
26/06/2004,04.00.00,NA,763,NA,25,622,37,1129,58,1321,689,212,394,9802
26/06/2004,05.00.00,4,769,NA,23,606,41,1171,58,1314,610,195,424,9515
26/06/2004,06.00.00,9,891,NA,55,790,74,960,70,1466,816,186,458,9723
26/06/2004,07.00.00,18,1037,NA,104,993,168,779,104,1680,1158,197,441,10039
26/06/2004,08.00.00,22,1090,NA,124,1065,176,728,109,1773,1228,219,394,10243
26/06/2004,09.00.00,24,1117,NA,140,1118,184,716,129,1791,1323,245,343,10407
26/06/2004,10.00.00,23,1109,NA,127,1074,187,761,144,1734,1274,300,256,10674
26/06/2004,11.00.00,16,961,NA,90,939,118,912,101,1508,846,345,189,10168
26/06/2004,12.00.00,14,985,NA,85,919,89,918,90,1540,737,363,175,10411
26/06/2004,13.00.00,14,960,NA,82,909,70,910,86,1523,675,377,160,10231
26/06/2004,14.00.00,1,927,NA,59,806,51,1013,69,1446,559,383,158,10465
26/06/2004,15.00.00,1,958,NA,56,795,52,1002,65,1481,604,384,175,11609
26/06/2004,16.00.00,12,1019,NA,67,842,70,935,73,1565,729,372,205,12813
26/06/2004,17.00.00,13,1010,NA,61,816,80,955,73,1567,741,340,264,13781
26/06/2004,18.00.00,15,1030,NA,67,844,90,917,78,1599,747,323,304,14450
26/06/2004,19.00.00,19,1100,NA,92,946,111,827,98,1726,932,305,339,14564
26/06/2004,20.00.00,18,1079,NA,82,909,107,861,99,1686,928,292,378,15098
26/06/2004,21.00.00,14,1036,NA,70,859,73,900,83,1645,860,284,391,14881
26/06/2004,22.00.00,17,1085,NA,95,959,75,827,88,1747,963,277,406,14828
26/06/2004,23.00.00,27,1214,NA,151,1151,144,683,117,1938,1309,272,425,15069
27/06/2004,00.00.00,21,1127,NA,117,1041,120,728,97,1830,1266,265,448,15280
27/06/2004,01.00.00,14,1038,NA,93,950,71,776,75,1750,1181,255,476,15318
27/06/2004,02.00.00,1,948,NA,64,829,40,873,53,1638,937,252,478,15076
27/06/2004,03.00.00,1,953,NA,67,844,NA,848,NA,1685,995,232,537,15046
27/06/2004,04.00.00,8,869,NA,42,723,34,975,45,1522,789,232,523,14668
27/06/2004,05.00.00,5,809,NA,26,628,27,1127,42,1490,682,240,503,14811
27/06/2004,06.00.00,6,833,NA,28,641,30,1088,44,1496,717,235,512,14634
27/06/2004,07.00.00,6,857,NA,31,661,40,1083,50,1511,696,235,508,14520
27/06/2004,08.00.00,1,966,NA,62,820,56,913,60,1634,807,247,476,14597
27/06/2004,09.00.00,16,1063,NA,79,894,104,823,100,1688,1025,272,411,14611
27/06/2004,10.00.00,19,1110,NA,105,996,121,782,111,1771,1090,310,324,14294
27/06/2004,11.00.00,17,1055,NA,90,941,100,844,110,1648,932,352,248,13854
27/06/2004,12.00.00,11,939,NA,63,828,59,991,74,1486,639,378,185,11977
27/06/2004,13.00.00,8,816,NA,35,684,42,1195,56,1285,467,390,151,10424
27/06/2004,14.00.00,7,841,NA,40,712,38,1175,50,1339,476,413,128,9933
27/06/2004,15.00.00,7,842,NA,42,722,40,1163,54,1294,490,418,119,9476
27/06/2004,16.00.00,12,990,NA,69,852,70,967,90,1488,669,422,142,11609
27/06/2004,17.00.00,16,1042,NA,79,894,95,916,109,1537,800,414,155,12089
27/06/2004,18.00.00,16,1089,NA,79,893,90,879,110,1609,791,389,214,14605
27/06/2004,19.00.00,17,1102,NA,103,990,90,799,103,1685,849,343,260,13865
27/06/2004,20.00.00,2,1095,NA,105,996,111,799,120,1695,934,327,277,13439
27/06/2004,21.00.00,23,1116,NA,127,1075,135,761,134,1784,1081,305,304,13031
27/06/2004,22.00.00,24,1105,NA,119,1046,146,777,137,1751,1102,290,336,13277
27/06/2004,23.00.00,17,1018,NA,93,950,100,830,99,1636,914,282,366,13781
28/06/2004,00.00.00,12,991,NA,79,896,69,857,78,1616,926,272,389,13821
28/06/2004,01.00.00,1,923,NA,50,765,47,952,63,1508,786,267,400,13754
28/06/2004,02.00.00,6,874,NA,34,679,26,1049,41,1444,619,260,412,13598
28/06/2004,03.00.00,5,846,NA,32,662,NA,1068,NA,1464,633,228,501,13677
28/06/2004,04.00.00,4,838,NA,27,632,24,1079,39,1438,634,240,466,13700
28/06/2004,05.00.00,5,827,NA,31,656,55,1075,60,1447,722,240,464,13689
28/06/2004,06.00.00,7,901,NA,50,763,47,984,54,1552,717,237,471,13602
28/06/2004,07.00.00,32,1291,NA,207,1316,209,603,119,2172,1445,236,473,13634
28/06/2004,08.00.00,56,1441,NA,324,1606,348,503,159,2568,1786,255,431,13891
28/06/2004,09.00.00,46,1363,NA,242,1410,337,565,182,2199,1791,285,368,14128
28/06/2004,10.00.00,33,1218,NA,166,1198,280,671,183,1907,1413,326,280,13566
28/06/2004,11.00.00,21,1132,NA,132,1091,169,751,144,1795,1092,363,234,13902
28/06/2004,12.00.00,19,1103,NA,123,1060,126,770,118,1748,940,375,215,13673
28/06/2004,13.00.00,19,1081,NA,121,1053,108,770,106,1773,883,396,190,13447
28/06/2004,14.00.00,16,1079,NA,111,1018,93,793,97,1739,850,401,193,14013
28/06/2004,15.00.00,2,1167,NA,131,1087,112,741,129,1820,928,404,200,14854
28/06/2004,16.00.00,18,1148,NA,116,1037,110,772,130,1720,835,399,201,14495
28/06/2004,17.00.00,29,1221,NA,177,1230,188,670,163,1905,1157,391,196,13542
28/06/2004,18.00.00,34,1255,NA,195,1283,203,640,160,2023,1232,370,219,13503
28/06/2004,19.00.00,31,1245,NA,197,1287,167,635,140,2067,1288,339,268,13899
28/06/2004,20.00.00,25,1162,NA,151,1151,116,687,115,1912,1143,319,306,14201
28/06/2004,21.00.00,18,1079,NA,111,1020,89,754,92,1760,1014,297,339,13874
28/06/2004,22.00.00,18,1091,NA,117,1038,103,744,99,1786,1088,286,368,14160
28/06/2004,23.00.00,2,1085,NA,117,1039,100,745,96,1790,1092,278,387,14187
29/06/2004,00.00.00,15,1050,NA,97,966,86,780,80,1748,1090,278,400,14691
29/06/2004,01.00.00,8,941,NA,60,814,52,873,65,1592,979,275,413,14962
29/06/2004,02.00.00,4,891,NA,39,705,27,980,46,1534,806,273,416,14906
29/06/2004,03.00.00,3,842,NA,26,624,NA,1080,NA,1480,712,260,442,14657
29/06/2004,04.00.00,NA,850,NA,28,639,35,1048,57,1519,853,248,480,14857
29/06/2004,05.00.00,5,863,NA,30,652,42,1055,54,1504,816,259,451,14889
29/06/2004,06.00.00,7,956,NA,54,784,57,928,62,1634,934,253,476,15108
29/06/2004,07.00.00,34,1384,NA,235,1391,228,552,102,2316,1548,247,495,15201
29/06/2004,08.00.00,57,1502,NA,335,1631,350,459,140,2622,1858,271,431,15224
29/06/2004,09.00.00,32,1219,NA,155,1163,232,642,121,1963,1410,283,398,15053
29/06/2004,10.00.00,27,1237,NA,153,1157,206,663,132,1968,1334,324,323,15484
29/06/2004,11.00.00,21,1181,NA,128,1078,159,706,122,1870,1140,354,278,15733
29/06/2004,12.00.00,28,1251,NA,152,1154,184,682,148,1955,1111,355,274,15635
29/06/2004,13.00.00,25,1214,NA,157,1170,136,681,133,1963,1054,378,244,15722
29/06/2004,14.00.00,21,1166,NA,123,1062,124,726,130,1825,924,372,255,15914
29/06/2004,15.00.00,25,1226,NA,153,1157,133,683,141,1912,1041,372,256,16014
29/06/2004,16.00.00,27,1265,NA,176,1229,156,636,172,2040,1282,380,250,16312
29/06/2004,17.00.00,37,1317,NA,215,1338,200,593,198,2132,1362,371,269,16635
29/06/2004,18.00.00,37,1372,NA,232,1382,202,568,181,2268,1441,369,278,17099
29/06/2004,19.00.00,46,1443,NA,256,1443,286,543,202,2332,1559,347,319,17325
29/06/2004,20.00.00,26,1200,NA,143,1126,141,664,120,1979,1198,319,384,17897
29/06/2004,21.00.00,25,1216,NA,144,1130,117,655,115,1994,1246,305,423,18173
29/06/2004,22.00.00,23,1160,NA,126,1070,110,687,112,1929,1192,293,458,18362
29/06/2004,23.00.00,22,1194,NA,137,1106,100,667,97,1985,1194,282,481,18144
30/06/2004,00.00.00,25,1199,NA,131,1087,112,658,100,1954,1252,273,510,18287
30/06/2004,01.00.00,9,965,NA,61,818,35,844,47,1681,777,268,524,18141
30/06/2004,02.00.00,8,961,NA,58,801,33,850,44,1683,798,260,549,18141
30/06/2004,03.00.00,7,901,NA,37,697,NA,952,NA,1586,800,268,519,18058
30/06/2004,04.00.00,5,864,NA,26,629,28,1052,42,1558,728,269,518,18050
30/06/2004,05.00.00,7,952,NA,46,742,49,892,57,1656,953,246,591,18013
30/06/2004,06.00.00,9,1009,NA,74,875,81,797,61,1738,1060,264,531,17987
30/06/2004,07.00.00,22,1225,NA,152,1155,178,643,106,1992,1338,273,464,16542
30/06/2004,08.00.00,28,1245,NA,167,1202,223,628,136,2039,1622,284,404,15442
30/06/2004,09.00.00,29,1265,NA,170,1209,290,638,157,2015,1812,308,371,16169
30/06/2004,10.00.00,29,1276,NA,180,1241,274,642,171,2024,1784,342,307,16252
30/06/2004,11.00.00,3,1232,NA,161,1183,278,675,190,1920,1509,370,265,16352
30/06/2004,12.00.00,25,1193,NA,134,1097,152,698,155,1832,1139,366,278,16760
30/06/2004,13.00.00,23,1162,NA,140,1117,118,700,139,1857,1044,369,269,16477
30/06/2004,14.00.00,21,1126,NA,134,1097,141,723,152,1810,1015,393,222,15520
30/06/2004,15.00.00,19,1089,NA,104,993,131,801,143,1675,825,385,224,15018
30/06/2004,16.00.00,23,1134,NA,127,1073,171,747,168,1765,1022,397,204,14594
30/06/2004,17.00.00,42,1388,NA,245,1418,287,568,226,2250,1913,388,242,16433
30/06/2004,18.00.00,49,1506,NA,278,1499,267,506,207,2485,2043,335,380,19390
30/06/2004,19.00.00,49,1352,NA,233,1385,280,563,197,2205,1661,340,329,17251
30/06/2004,20.00.00,35,1217,NA,176,1227,224,641,158,2040,1404,319,337,15663
30/06/2004,21.00.00,25,1149,NA,145,1132,137,688,124,1936,1233,302,376,15870
30/06/2004,22.00.00,25,1156,NA,144,1129,118,688,110,1941,1181,289,410,16096
30/06/2004,23.00.00,26,1180,NA,142,1122,128,678,112,1921,1272,278,452,16604
01/07/2004,00.00.00,23,1109,NA,129,1080,111,696,102,1874,1190,271,474,16701
01/07/2004,01.00.00,15,1032,NA,99,974,66,763,77,1800,982,262,494,16555
01/07/2004,02.00.00,9,893,NA,51,767,36,918,50,1607,805,269,493,17196
01/07/2004,03.00.00,6,848,NA,28,642,NA,1079,NA,1536,654,263,508,17058
01/07/2004,04.00.00,6,850,NA,32,664,31,1038,40,1568,727,249,546,16908
01/07/2004,05.00.00,8,938,NA,54,782,75,879,66,1685,1001,234,586,16651
01/07/2004,06.00.00,9,948,NA,64,828,66,858,60,1711,994,244,552,16604
01/07/2004,07.00.00,24,1225,NA,171,1214,154,625,85,2090,1322,251,543,17057
01/07/2004,08.00.00,39,1380,NA,223,1359,239,538,120,2337,1617,266,512,17565
01/07/2004,09.00.00,29,1276,NA,146,1138,246,628,134,2021,1430,282,471,17752
01/07/2004,10.00.00,27,1246,NA,133,1093,261,667,149,1942,1357,316,394,17969
01/07/2004,11.00.00,2,1141,NA,105,996,179,767,125,1805,994,342,318,16837
01/07/2004,12.00.00,24,1199,NA,142,1124,159,680,132,1940,1054,366,271,16352
01/07/2004,13.00.00,2,1156,NA,122,1056,111,710,114,1842,945,376,269,17150
01/07/2004,14.00.00,18,1158,NA,101,983,101,751,110,1803,808,381,263,17213
01/07/2004,15.00.00,19,1163,NA,117,1039,118,723,121,1814,888,378,269,17392
01/07/2004,16.00.00,18,1078,NA,109,1009,120,767,127,1730,787,378,227,14653
01/07/2004,17.00.00,29,1244,NA,173,1219,177,651,157,1949,1077,369,247,15134
01/07/2004,18.00.00,33,1236,NA,180,1239,186,637,169,1986,1106,345,285,15310
01/07/2004,19.00.00,44,1364,NA,229,1376,235,580,179,2168,1356,325,309,14875
01/07/2004,20.00.00,34,1193,NA,165,1196,195,675,149,1888,1152,309,304,13380
01/07/2004,21.00.00,19,1078,NA,102,985,106,778,111,1697,925,287,347,13457
01/07/2004,22.00.00,21,1140,NA,116,1035,107,726,112,1779,1059,277,393,14372
01/07/2004,23.00.00,25,1239,NA,143,1127,134,648,120,1930,1201,268,451,15645
02/07/2004,00.00.00,23,1171,NA,133,1093,117,669,105,1862,1205,261,453,15115
02/07/2004,01.00.00,17,1065,NA,100,977,83,736,90,1733,1103,259,461,15174
02/07/2004,02.00.00,15,1024,NA,76,882,77,791,87,1662,1072,253,476,15130
02/07/2004,03.00.00,8,873,NA,34,679,NA,1010,NA,1501,713,266,430,14773
02/07/2004,04.00.00,NA,874,NA,33,668,37,1043,54,1513,737,253,472,15025
02/07/2004,05.00.00,5,887,NA,29,647,50,1046,61,1500,740,251,480,15115
02/07/2004,06.00.00,8,993,NA,56,795,60,888,63,1629,770,248,506,15654
02/07/2004,07.00.00,26,1299,NA,175,1225,179,620,102,2077,1327,257,497,16150
02/07/2004,08.00.00,49,1529,NA,290,1526,300,476,149,2559,1763,274,455,16396
02/07/2004,09.00.00,29,1320,NA,170,1210,263,595,147,2052,1477,293,400,16082
02/07/2004,10.00.00,28,1226,NA,156,1168,265,650,158,1952,1311,336,287,14693
02/07/2004,11.00.00,18,1105,NA,101,980,164,777,112,1745,980,346,277,14991
02/07/2004,12.00.00,18,1160,NA,117,1040,122,720,108,1810,961,356,272,15557
02/07/2004,13.00.00,19,1125,NA,120,1051,125,730,120,1771,923,369,233,14313
02/07/2004,14.00.00,17,1099,NA,110,1015,125,763,117,1732,839,388,207,14036
02/07/2004,15.00.00,17,1124,NA,112,1021,115,745,119,1735,827,381,226,14868
02/07/2004,16.00.00,19,1105,NA,105,995,162,778,149,1681,821,371,230,14229
02/07/2004,17.00.00,21,1035,NA,118,1043,149,804,174,1647,749,348,193,10543
02/07/2004,18.00.00,24,1065,NA,138,1110,161,757,163,1691,871,336,207,10590
02/07/2004,19.00.00,3,1051,NA,173,1220,201,739,161,1729,1077,314,185,8376
02/07/2004,20.00.00,28,1073,NA,142,1124,209,752,154,1688,1175,295,238,9623
02/07/2004,21.00.00,19,1008,NA,107,1004,133,817,124,1588,1125,274,271,9736
02/07/2004,22.00.00,21,1090,NA,127,1073,133,745,122,1693,1124,261,311,10338
02/07/2004,23.00.00,18,1048,NA,101,983,134,780,119,1643,1064,255,340,10935
03/07/2004,00.00.00,25,1131,NA,131,1087,164,705,131,1738,1240,240,378,11125
03/07/2004,01.00.00,11,953,NA,74,874,72,854,84,1528,899,242,373,11118
03/07/2004,02.00.00,7,897,NA,46,745,50,968,77,1461,807,234,406,11571
03/07/2004,03.00.00,7,900,NA,47,750,NA,932,NA,1494,817,218,466,11991
03/07/2004,04.00.00,4,828,NA,28,639,27,1077,41,1371,573,226,430,11629
03/07/2004,05.00.00,7,892,NA,45,739,74,964,68,1479,768,202,507,11844
03/07/2004,06.00.00,7,914,NA,59,809,69,912,69,1530,807,205,493,11760
03/07/2004,07.00.00,18,1096,NA,111,1017,162,722,101,1743,1204,214,480,12086
03/07/2004,08.00.00,23,1173,NA,144,1130,208,648,120,1885,1401,232,439,12344
03/07/2004,09.00.00,19,1125,NA,111,1016,168,712,124,1725,1256,253,407,12921
03/07/2004,10.00.00,17,1079,NA,99,976,139,781,113,1669,999,299,311,12883
03/07/2004,11.00.00,13,974,NA,88,930,104,872,97,1536,712,339,213,11067
03/07/2004,12.00.00,15,977,NA,99,973,99,865,94,1550,712,363,160,9465
03/07/2004,13.00.00,13,912,NA,74,873,89,946,86,1436,614,366,152,9177
03/07/2004,14.00.00,8,896,NA,61,817,57,992,70,1426,554,374,158,9998
03/07/2004,15.00.00,8,896,NA,62,822,64,1002,70,1391,722,379,150,9721
03/07/2004,16.00.00,11,956,NA,71,862,65,930,82,1479,636,380,168,10933
03/07/2004,17.00.00,12,970,NA,80,900,79,909,93,1524,664,369,175,10789
03/07/2004,18.00.00,12,929,NA,73,869,80,942,89,1454,624,353,170,9561
03/07/2004,19.00.00,14,947,NA,87,926,81,905,90,1484,659,319,204,9462
03/07/2004,20.00.00,11,1003,NA,75,880,59,864,67,1537,695,291,296,11792
03/07/2004,21.00.00,15,1045,NA,90,940,90,822,94,1658,920,274,334,12022
03/07/2004,22.00.00,2,1125,NA,116,1035,122,728,109,1726,1150,267,358,12318
03/07/2004,23.00.00,19,1138,NA,102,985,120,742,103,1710,1141,252,427,13473
04/07/2004,00.00.00,22,1217,NA,123,1060,126,660,101,1840,1227,240,519,15252
04/07/2004,01.00.00,11,983,NA,64,831,68,847,71,1585,887,245,444,13476
04/07/2004,02.00.00,11,1007,NA,72,864,65,816,71,1639,987,226,510,13805
04/07/2004,03.00.00,8,957,NA,61,816,NA,846,NA,1613,903,222,527,13891
04/07/2004,04.00.00,6,914,NA,43,725,38,949,49,1550,780,212,568,14094
04/07/2004,05.00.00,6,886,NA,38,702,31,971,43,1528,767,203,596,13994
04/07/2004,06.00.00,6,899,NA,40,708,40,972,44,1559,780,213,567,14178
04/07/2004,07.00.00,6,942,NA,42,723,36,968,42,1573,698,230,546,15177
04/07/2004,08.00.00,11,1022,NA,61,817,64,835,69,1669,821,237,543,15731
04/07/2004,09.00.00,1,1009,NA,60,810,56,859,65,1634,772,254,493,15732
04/07/2004,10.00.00,1,1025,NA,59,809,56,877,68,1606,690,296,377,15440
04/07/2004,11.00.00,1,977,NA,54,783,43,939,58,1543,586,339,262,13664
04/07/2004,12.00.00,8,936,NA,49,757,40,1007,52,1459,523,358,224,12933
04/07/2004,13.00.00,7,884,NA,39,703,34,1076,46,1394,488,379,188,12220
04/07/2004,14.00.00,4,809,NA,32,664,28,1185,40,1270,427,385,148,9942
04/07/2004,15.00.00,5,852,NA,41,718,32,1109,47,1307,468,393,145,10149
04/07/2004,16.00.00,6,872,NA,40,708,39,1106,56,1331,489,389,156,10613
04/07/2004,17.00.00,7,839,NA,48,752,52,1102,64,1298,515,379,127,8211
04/07/2004,18.00.00,9,854,NA,55,788,60,1064,71,1310,562,358,134,7749
04/07/2004,19.00.00,16,971,NA,91,942,104,900,103,1541,776,323,197,9345
04/07/2004,20.00.00,16,985,NA,91,944,102,866,97,1541,833,301,235,9869
04/07/2004,21.00.00,17,1027,NA,101,981,120,817,108,1631,1023,282,287,10806
04/07/2004,22.00.00,13,1012,NA,74,876,89,853,87,1580,967,260,357,11842
04/07/2004,23.00.00,19,1086,NA,99,973,121,766,104,1656,1089,253,392,12452
05/07/2004,00.00.00,15,1025,NA,90,939,107,790,93,1635,1103,247,387,11845
05/07/2004,01.00.00,6,848,NA,37,692,41,1034,55,1412,734,255,357,11499
05/07/2004,02.00.00,4,839,NA,30,652,34,1075,49,1405,671,225,432,11589
05/07/2004,03.00.00,3,814,NA,25,618,NA,1097,NA,1400,696,216,461,11761
05/07/2004,04.00.00,NA,816,NA,26,624,41,1073,56,1422,729,197,514,11688
05/07/2004,05.00.00,4,799,NA,24,613,38,1120,43,1387,641,216,457,11665
05/07/2004,06.00.00,7,879,NA,56,792,59,906,57,1521,825,211,473,11654
05/07/2004,07.00.00,2,1104,NA,143,1125,165,697,80,1815,1179,216,441,11269
05/07/2004,08.00.00,39,1344,NA,277,1496,287,519,134,2311,1651,237,379,10988
05/07/2004,09.00.00,36,1226,NA,191,1272,317,632,157,1901,1474,260,301,9953
05/07/2004,10.00.00,32,1157,NA,159,1176,330,691,175,1779,1370,306,232,10010
05/07/2004,11.00.00,22,1059,NA,123,1060,204,798,147,1638,1141,341,191,10048
05/07/2004,12.00.00,22,1076,NA,122,1057,189,778,140,1633,1076,362,180,10636
05/07/2004,13.00.00,21,1066,NA,117,1041,165,783,137,1641,1036,374,173,10914
05/07/2004,14.00.00,18,1049,NA,104,994,139,813,123,1580,881,395,156,11020
05/07/2004,15.00.00,2,1097,NA,127,1074,156,776,138,1671,960,404,149,11033
05/07/2004,16.00.00,18,1087,NA,111,1018,130,791,132,1624,883,401,161,11699
05/07/2004,17.00.00,3,1269,NA,190,1269,173,633,174,1942,1221,393,189,13251
05/07/2004,18.00.00,43,1328,NA,241,1405,302,584,203,2072,1518,373,199,12437
05/07/2004,19.00.00,35,1200,NA,191,1270,239,654,176,1906,1264,336,229,11747
05/07/2004,20.00.00,25,1098,NA,136,1105,139,732,125,1768,1061,307,289,12501
05/07/2004,21.00.00,18,1058,NA,107,1004,92,776,98,1684,947,288,328,12776
05/07/2004,22.00.00,19,1081,NA,113,1025,104,738,103,1757,1059,273,368,13207
05/07/2004,23.00.00,19,1062,NA,96,962,108,776,104,1674,1030,262,397,13249
06/07/2004,00.00.00,19,1078,NA,98,971,107,752,105,1694,1065,254,430,13700
06/07/2004,01.00.00,9,917,NA,49,761,55,931,75,1497,893,258,410,13461
06/07/2004,02.00.00,7,881,NA,41,718,43,965,60,1510,837,233,484,13677
06/07/2004,03.00.00,6,865,NA,33,671,NA,1012,NA,1477,807,235,478,13607
06/07/2004,04.00.00,4,829,NA,22,602,23,1123,36,1410,596,235,467,13361
06/07/2004,05.00.00,7,913,NA,46,743,65,931,66,1540,884,218,523,13539
06/07/2004,06.00.00,16,1077,NA,102,985,165,742,97,1780,1170,218,525,13529
06/07/2004,07.00.00,38,1337,NA,233,1386,274,565,115,2196,1596,229,491,13546
06/07/2004,08.00.00,51,1467,NA,310,1575,369,472,145,2460,1873,249,433,13422
06/07/2004,09.00.00,34,1257,NA,176,1227,308,611,162,1954,1608,267,394,13556
06/07/2004,10.00.00,26,1227,NA,143,1125,227,675,147,1835,1470,305,329,14135
06/07/2004,11.00.00,22,1188,NA,137,1108,178,693,132,1818,1275,342,272,14404
06/07/2004,12.00.00,34,1301,NA,193,1276,267,631,179,1953,1407,382,209,13701
06/07/2004,13.00.00,34,1201,NA,193,1278,278,657,174,1892,1302,396,169,12028
06/07/2004,14.00.00,18,1058,NA,113,1026,165,794,132,1622,931,399,158,11410
06/07/2004,15.00.00,2,1037,NA,127,1075,172,789,151,1604,917,402,139,10200
06/07/2004,16.00.00,24,1055,NA,153,1157,216,762,168,1674,985,396,132,9332
06/07/2004,17.00.00,38,1179,NA,225,1364,306,661,192,1845,1265,395,126,8894
06/07/2004,18.00.00,44,1298,NA,250,1430,317,632,194,1946,2475,379,139,9015
06/07/2004,19.00.00,39,1213,NA,211,1327,251,654,155,1864,2021,342,179,9444
06/07/2004,20.00.00,4,1233,NA,238,1398,230,613,159,1975,1834,326,206,9939
06/07/2004,21.00.00,25,1086,NA,149,1145,154,737,125,1717,1426,304,232,9889
06/07/2004,22.00.00,21,1056,NA,128,1078,137,765,108,1668,1272,288,251,9793
06/07/2004,23.00.00,24,1138,NA,143,1128,133,681,110,1737,1490,278,299,11018
07/07/2004,00.00.00,21,1112,NA,143,1128,117,675,99,1771,1440,269,326,11381
07/07/2004,01.00.00,16,992,NA,92,948,106,773,95,1609,1271,263,337,11377
07/07/2004,02.00.00,8,895,NA,51,767,55,931,69,1463,985,257,339,11065
07/07/2004,03.00.00,5,843,NA,30,655,NA,1046,NA,1377,826,248,360,11109
07/07/2004,04.00.00,4,828,NA,26,626,27,1073,45,1362,754,255,346,11096
07/07/2004,05.00.00,5,894,NA,40,709,46,997,53,1432,853,240,378,11077
07/07/2004,06.00.00,13,1072,NA,99,976,144,740,88,1673,1340,239,393,11522
07/07/2004,07.00.00,41,1425,NA,273,1486,392,512,136,2305,1869,248,384,11808
07/07/2004,08.00.00,41,1428,NA,279,1500,358,496,141,2275,2021,269,344,12036
07/07/2004,09.00.00,4,1359,NA,245,1415,381,572,189,2081,1902,296,287,11706
07/07/2004,10.00.00,22,1182,NA,142,1122,261,730,166,1707,1527,346,211,11398
07/07/2004,11.00.00,2,1117,NA,119,1045,207,761,154,1623,1260,383,170,11216
07/07/2004,12.00.00,2,1119,NA,131,1088,155,741,149,1640,1124,404,145,10736
07/07/2004,13.00.00,22,1068,NA,151,1152,193,739,142,1683,1309,426,96,8012
07/07/2004,14.00.00,22,1090,NA,141,1120,195,743,130,1629,1283,425,102,8478
07/07/2004,15.00.00,18,1056,NA,113,1024,159,792,121,1555,1068,410,116,8872
07/07/2004,16.00.00,18,1098,NA,108,1007,120,799,116,1546,937,413,130,10154
